account_id,time,default_rate,r12_gdp_bl,r12_gdp_st
525197,2006,,3.807042,3.807042
525197,2007,,3.335074,3.335074
525197,2008,,0.8056425,0.8056425
525197,2009,,-5.223765,-5.223765
525197,2010,,3.786477,3.786477
525197,2011,,3.344833,3.344833
525197,2012,,0.8923269,0.8923269
525197,2013,0.0047,0.5314357,0.5314357
525197,2014,,1.744751,-0.8668542
525197,2015,,1.953805,-1.751212
525197,2016,,1.777671,0.3236178
525197,2017,,1.697906,1.716037
525197,2018,,1.790401,1.769894
525197,2019,,1.601768,1.604487
525197,2020,,1.494786,1.494678
525267,2005,,0.8475649,0.8475649
525267,2006,,3.807042,3.807042
525267,2007,,3.335074,3.335074
525267,2008,,0.8056425,0.8056425
525267,2009,,-5.223765,-5.223765
525267,2010,,3.786477,3.786477
525267,2011,,3.344833,3.344833
525267,2012,,0.8923269,0.8923269
525267,2013,0.0047,0.5314357,0.5314357
525267,2014,,1.744751,-0.8668542
525267,2015,,1.953805,-1.751212
525267,2016,,1.777671,0.3236178
525267,2017,,1.697906,1.716037
525267,2018,,1.790401,1.769894
525267,2019,,1.601768,1.604487
525267,2020,,1.494786,1.494678
525405,2005,,0.8475649,0.8475649
525405,2006,,3.807042,3.807042
525405,2007,,3.335074,3.335074
525405,2008,,0.8056425,0.8056425
525405,2009,,-5.223765,-5.223765
525405,2010,,3.786477,3.786477
525405,2011,,3.344833,3.344833
525405,2012,0.003953,0.8923269,0.8923269
525405,2013,0.005472,0.5314357,0.5314357
525405,2014,,1.744751,-0.8668542
525405,2015,,1.953805,-1.751212
525405,2016,,1.777671,0.3236178
525405,2017,,1.697906,1.716037
525405,2018,,1.790401,1.769894
525405,2019,,1.601768,1.604487
525405,2020,,1.494786,1.494678
527197,2005,,0.8475649,0.8475649
527197,2006,,3.807042,3.807042
527197,2007,,3.335074,3.335074
527197,2008,,0.8056425,0.8056425
527197,2009,,-5.223765,-5.223765
527197,2010,,3.786477,3.786477
527197,2011,,3.344833,3.344833
527197,2012,,0.8923269,0.8923269
527197,2013,0.008897,0.5314357,0.5314357
527197,2014,,1.744751,-0.8668542
527197,2015,,1.953805,-1.751212
527197,2016,,1.777671,0.3236178
527197,2017,,1.697906,1.716037
527197,2018,,1.790401,1.769894
527197,2019,,1.601768,1.604487
527197,2020,,1.494786,1.494678
527430,2005,,0.8475649,0.8475649
527430,2006,,3.807042,3.807042
527430,2007,,3.335074,3.335074
527430,2008,,0.8056425,0.8056425
527430,2009,,-5.223765,-5.223765
527430,2010,,3.786477,3.786477
527430,2011,,3.344833,3.344833
527430,2012,0.002477,0.8923269,0.8923269
527430,2013,0.003346,0.5314357,0.5314357
527430,2014,,1.744751,-0.8668542
527430,2015,,1.953805,-1.751212
527430,2016,,1.777671,0.3236178
527430,2017,,1.697906,1.716037
527430,2018,,1.790401,1.769894
527430,2019,,1.601768,1.604487
527430,2020,,1.494786,1.494678
527431,2005,,0.8475649,0.8475649
527431,2006,,3.807042,3.807042
527431,2007,,3.335074,3.335074
527431,2008,,0.8056425,0.8056425
527431,2009,,-5.223765,-5.223765
527431,2010,,3.786477,3.786477
527431,2011,,3.344833,3.344833
527431,2012,0.002477,0.8923269,0.8923269
527431,2013,0.003346,0.5314357,0.5314357
527431,2014,,1.744751,-0.8668542
527431,2015,,1.953805,-1.751212
527431,2016,,1.777671,0.3236178
527431,2017,,1.697906,1.716037
527431,2018,,1.790401,1.769894
527431,2019,,1.601768,1.604487
527431,2020,,1.494786,1.494678
527434,2005,,0.8475649,0.8475649
527434,2006,,3.807042,3.807042
527434,2007,,3.335074,3.335074
527434,2008,,0.8056425,0.8056425
527434,2009,,-5.223765,-5.223765
527434,2010,,3.786477,3.786477
527434,2011,,3.344833,3.344833
527434,2012,0.002477,0.8923269,0.8923269
527434,2013,0.003346,0.5314357,0.5314357
527434,2014,,1.744751,-0.8668542
527434,2015,,1.953805,-1.751212
527434,2016,,1.777671,0.3236178
527434,2017,,1.697906,1.716037
527434,2018,,1.790401,1.769894
527434,2019,,1.601768,1.604487
527434,2020,,1.494786,1.494678
527437,2005,,0.8475649,0.8475649
527437,2006,,3.807042,3.807042
527437,2007,,3.335074,3.335074
527437,2008,,0.8056425,0.8056425
527437,2009,,-5.223765,-5.223765
527437,2010,,3.786477,3.786477
527437,2011,,3.344833,3.344833
527437,2012,0.002477,0.8923269,0.8923269
527437,2013,0.003346,0.5314357,0.5314357
527437,2014,,1.744751,-0.8668542
527437,2015,,1.953805,-1.751212
527437,2016,,1.777671,0.3236178
527437,2017,,1.697906,1.716037
527437,2018,,1.790401,1.769894
527437,2019,,1.601768,1.604487
527437,2020,,1.494786,1.494678
527586,2005,,0.8475649,0.8475649
527586,2006,,3.807042,3.807042
527586,2007,,3.335074,3.335074
527586,2008,,0.8056425,0.8056425
527586,2009,,-5.223765,-5.223765
527586,2010,,3.786477,3.786477
527586,2011,,3.344833,3.344833
527586,2012,0.011457,0.8923269,0.8923269
527586,2013,0.013209,0.5314357,0.5314357
527586,2014,,1.744751,-0.8668542
527586,2015,,1.953805,-1.751212
527586,2016,,1.777671,0.3236178
527586,2017,,1.697906,1.716037
527586,2018,,1.790401,1.769894
527586,2019,,1.601768,1.604487
527586,2020,,1.494786,1.494678
527606,2005,,0.8475649,0.8475649
527606,2006,,3.807042,3.807042
527606,2007,,3.335074,3.335074
527606,2008,,0.8056425,0.8056425
527606,2009,,-5.223765,-5.223765
527606,2010,,3.786477,3.786477
527606,2011,,3.344833,3.344833
527606,2012,0.001918,0.8923269,0.8923269
527606,2013,0.002191,0.5314357,0.5314357
527606,2014,,1.744751,-0.8668542
527606,2015,,1.953805,-1.751212
527606,2016,,1.777671,0.3236178
527606,2017,,1.697906,1.716037
527606,2018,,1.790401,1.769894
527606,2019,,1.601768,1.604487
527606,2020,,1.494786,1.494678
528173,2005,,0.8475649,0.8475649
528173,2006,,3.807042,3.807042
528173,2007,,3.335074,3.335074
528173,2008,,0.8056425,0.8056425
528173,2009,,-5.223765,-5.223765
528173,2010,,3.786477,3.786477
528173,2011,,3.344833,3.344833
528173,2012,0.0109,0.8923269,0.8923269
528173,2013,0.005348,0.5314357,0.5314357
528173,2014,,1.744751,-0.8668542
528173,2015,,1.953805,-1.751212
528173,2016,,1.777671,0.3236178
528173,2017,,1.697906,1.716037
528173,2018,,1.790401,1.769894
528173,2019,,1.601768,1.604487
528173,2020,,1.494786,1.494678
529828,2005,,0.8475649,0.8475649
529828,2006,,3.807042,3.807042
529828,2007,,3.335074,3.335074
529828,2008,,0.8056425,0.8056425
529828,2009,,-5.223765,-5.223765
529828,2010,,3.786477,3.786477
529828,2011,,3.344833,3.344833
529828,2012,,0.8923269,0.8923269
529828,2013,0.005165,0.5314357,0.5314357
529828,2014,,1.744751,-0.8668542
529828,2015,,1.953805,-1.751212
529828,2016,,1.777671,0.3236178
529828,2017,,1.697906,1.716037
529828,2018,,1.790401,1.769894
529828,2019,,1.601768,1.604487
529828,2020,,1.494786,1.494678
530031,2005,,0.8475649,0.8475649
530031,2006,,3.807042,3.807042
530031,2007,,3.335074,3.335074
530031,2008,,0.8056425,0.8056425
530031,2009,,-5.223765,-5.223765
530031,2010,,3.786477,3.786477
530031,2011,,3.344833,3.344833
530031,2012,0.002008,0.8923269,0.8923269
530031,2013,0.005363,0.5314357,0.5314357
530031,2014,,1.744751,-0.8668542
530031,2015,,1.953805,-1.751212
530031,2016,,1.777671,0.3236178
530031,2017,,1.697906,1.716037
530031,2018,,1.790401,1.769894
530031,2019,,1.601768,1.604487
530031,2020,,1.494786,1.494678
530482,2005,,0.8475649,0.8475649
530482,2006,,3.807042,3.807042
530482,2007,,3.335074,3.335074
530482,2008,,0.8056425,0.8056425
530482,2009,,-5.223765,-5.223765
530482,2010,,3.786477,3.786477
530482,2011,,3.344833,3.344833
530482,2012,0.011074,0.8923269,0.8923269
530482,2013,0.014428,0.5314357,0.5314357
530482,2014,,1.744751,-0.8668542
530482,2015,,1.953805,-1.751212
530482,2016,,1.777671,0.3236178
530482,2017,,1.697906,1.716037
530482,2018,,1.790401,1.769894
530482,2019,,1.601768,1.604487
530482,2020,,1.494786,1.494678
530483,2005,,0.8475649,0.8475649
530483,2006,,3.807042,3.807042
530483,2007,,3.335074,3.335074
530483,2008,,0.8056425,0.8056425
530483,2009,,-5.223765,-5.223765
530483,2010,,3.786477,3.786477
530483,2011,,3.344833,3.344833
530483,2012,0.002051,0.8923269,0.8923269
530483,2013,0.002439,0.5314357,0.5314357
530483,2014,,1.744751,-0.8668542
530483,2015,,1.953805,-1.751212
530483,2016,,1.777671,0.3236178
530483,2017,,1.697906,1.716037
530483,2018,,1.790401,1.769894
530483,2019,,1.601768,1.604487
530483,2020,,1.494786,1.494678
531040,2005,,0.8475649,0.8475649
531040,2006,,3.807042,3.807042
531040,2007,,3.335074,3.335074
531040,2008,,0.8056425,0.8056425
531040,2009,,-5.223765,-5.223765
531040,2010,,3.786477,3.786477
531040,2011,,3.344833,3.344833
531040,2012,0.001296,0.8923269,0.8923269
531040,2013,0.003057,0.5314357,0.5314357
531040,2014,,1.744751,-0.8668542
531040,2015,,1.953805,-1.751212
531040,2016,,1.777671,0.3236178
531040,2017,,1.697906,1.716037
531040,2018,,1.790401,1.769894
531040,2019,,1.601768,1.604487
531040,2020,,1.494786,1.494678
531075,2005,,0.8475649,0.8475649
531075,2006,,3.807042,3.807042
531075,2007,,3.335074,3.335074
531075,2008,,0.8056425,0.8056425
531075,2009,,-5.223765,-5.223765
531075,2010,,3.786477,3.786477
531075,2011,,3.344833,3.344833
531075,2012,0.00293,0.8923269,0.8923269
531075,2013,0.002583,0.5314357,0.5314357
531075,2014,,1.744751,-0.8668542
531075,2015,,1.953805,-1.751212
531075,2016,,1.777671,0.3236178
531075,2017,,1.697906,1.716037
531075,2018,,1.790401,1.769894
531075,2019,,1.601768,1.604487
531075,2020,,1.494786,1.494678
531094,2005,,0.8475649,0.8475649
531094,2006,,3.807042,3.807042
531094,2007,,3.335074,3.335074
531094,2008,,0.8056425,0.8056425
531094,2009,,-5.223765,-5.223765
531094,2010,,3.786477,3.786477
531094,2011,,3.344833,3.344833
531094,2012,0.004464,0.8923269,0.8923269
531094,2013,0.008613,0.5314357,0.5314357
531094,2014,,1.744751,-0.8668542
531094,2015,,1.953805,-1.751212
531094,2016,,1.777671,0.3236178
531094,2017,,1.697906,1.716037
531094,2018,,1.790401,1.769894
531094,2019,,1.601768,1.604487
531094,2020,,1.494786,1.494678
531188,2005,,0.8475649,0.8475649
531188,2006,,3.807042,3.807042
531188,2007,,3.335074,3.335074
531188,2008,,0.8056425,0.8056425
531188,2009,,-5.223765,-5.223765
531188,2010,,3.786477,3.786477
531188,2011,,3.344833,3.344833
531188,2012,0.003385,0.8923269,0.8923269
531188,2013,0.003172,0.5314357,0.5314357
531188,2014,,1.744751,-0.8668542
531188,2015,,1.953805,-1.751212
531188,2016,,1.777671,0.3236178
531188,2017,,1.697906,1.716037
531188,2018,,1.790401,1.769894
531188,2019,,1.601768,1.604487
531188,2020,,1.494786,1.494678
531190,2005,,0.8475649,0.8475649
531190,2006,,3.807042,3.807042
531190,2007,,3.335074,3.335074
531190,2008,,0.8056425,0.8056425
531190,2009,,-5.223765,-5.223765
531190,2010,,3.786477,3.786477
531190,2011,,3.344833,3.344833
531190,2012,0.003385,0.8923269,0.8923269
531190,2013,0.003172,0.5314357,0.5314357
531190,2014,,1.744751,-0.8668542
531190,2015,,1.953805,-1.751212
531190,2016,,1.777671,0.3236178
531190,2017,,1.697906,1.716037
531190,2018,,1.790401,1.769894
531190,2019,,1.601768,1.604487
531190,2020,,1.494786,1.494678
531191,2005,,0.8475649,0.8475649
531191,2006,,3.807042,3.807042
531191,2007,,3.335074,3.335074
531191,2008,,0.8056425,0.8056425
531191,2009,,-5.223765,-5.223765
531191,2010,,3.786477,3.786477
531191,2011,,3.344833,3.344833
531191,2012,0.003385,0.8923269,0.8923269
531191,2013,0.003172,0.5314357,0.5314357
531191,2014,,1.744751,-0.8668542
531191,2015,,1.953805,-1.751212
531191,2016,,1.777671,0.3236178
531191,2017,,1.697906,1.716037
531191,2018,,1.790401,1.769894
531191,2019,,1.601768,1.604487
531191,2020,,1.494786,1.494678
531195,2005,,0.8475649,0.8475649
531195,2006,,3.807042,3.807042
531195,2007,,3.335074,3.335074
531195,2008,,0.8056425,0.8056425
531195,2009,,-5.223765,-5.223765
531195,2010,,3.786477,3.786477
531195,2011,,3.344833,3.344833
531195,2012,0.003385,0.8923269,0.8923269
531195,2013,0.003172,0.5314357,0.5314357
531195,2014,,1.744751,-0.8668542
531195,2015,,1.953805,-1.751212
531195,2016,,1.777671,0.3236178
531195,2017,,1.697906,1.716037
531195,2018,,1.790401,1.769894
531195,2019,,1.601768,1.604487
531195,2020,,1.494786,1.494678
531201,2005,,0.8475649,0.8475649
531201,2006,,3.807042,3.807042
531201,2007,,3.335074,3.335074
531201,2008,,0.8056425,0.8056425
531201,2009,,-5.223765,-5.223765
531201,2010,,3.786477,3.786477
531201,2011,,3.344833,3.344833
531201,2012,0.003385,0.8923269,0.8923269
531201,2013,0.003172,0.5314357,0.5314357
531201,2014,,1.744751,-0.8668542
531201,2015,,1.953805,-1.751212
531201,2016,,1.777671,0.3236178
531201,2017,,1.697906,1.716037
531201,2018,,1.790401,1.769894
531201,2019,,1.601768,1.604487
531201,2020,,1.494786,1.494678
531268,2005,,0.8475649,0.8475649
531268,2006,,3.807042,3.807042
531268,2007,,3.335074,3.335074
531268,2008,,0.8056425,0.8056425
531268,2009,,-5.223765,-5.223765
531268,2010,,3.786477,3.786477
531268,2011,,3.344833,3.344833
531268,2012,0.006192,0.8923269,0.8923269
531268,2013,0.011349,0.5314357,0.5314357
531268,2014,,1.744751,-0.8668542
531268,2015,,1.953805,-1.751212
531268,2016,,1.777671,0.3236178
531268,2017,,1.697906,1.716037
531268,2018,,1.790401,1.769894
531268,2019,,1.601768,1.604487
531268,2020,,1.494786,1.494678
532335,2005,,0.8475649,0.8475649
532335,2006,,3.807042,3.807042
532335,2007,,3.335074,3.335074
532335,2008,,0.8056425,0.8056425
532335,2009,,-5.223765,-5.223765
532335,2010,,3.786477,3.786477
532335,2011,,3.344833,3.344833
532335,2012,0.014956,0.8923269,0.8923269
532335,2013,0.0172,0.5314357,0.5314357
532335,2014,,1.744751,-0.8668542
532335,2015,,1.953805,-1.751212
532335,2016,,1.777671,0.3236178
532335,2017,,1.697906,1.716037
532335,2018,,1.790401,1.769894
532335,2019,,1.601768,1.604487
532335,2020,,1.494786,1.494678
532355,2005,,0.8475649,0.8475649
532355,2006,,3.807042,3.807042
532355,2007,,3.335074,3.335074
532355,2008,,0.8056425,0.8056425
532355,2009,,-5.223765,-5.223765
532355,2010,,3.786477,3.786477
532355,2011,,3.344833,3.344833
532355,2012,0.014956,0.8923269,0.8923269
532355,2013,0.0172,0.5314357,0.5314357
532355,2014,,1.744751,-0.8668542
532355,2015,,1.953805,-1.751212
532355,2016,,1.777671,0.3236178
532355,2017,,1.697906,1.716037
532355,2018,,1.790401,1.769894
532355,2019,,1.601768,1.604487
532355,2020,,1.494786,1.494678
532776,2005,,0.8475649,0.8475649
532776,2006,,3.807042,3.807042
532776,2007,,3.335074,3.335074
532776,2008,,0.8056425,0.8056425
532776,2009,,-5.223765,-5.223765
532776,2010,,3.786477,3.786477
532776,2011,,3.344833,3.344833
532776,2012,,0.8923269,0.8923269
532776,2013,0.003291,0.5314357,0.5314357
532776,2014,,1.744751,-0.8668542
532776,2015,,1.953805,-1.751212
532776,2016,,1.777671,0.3236178
532776,2017,,1.697906,1.716037
532776,2018,,1.790401,1.769894
532776,2019,,1.601768,1.604487
532776,2020,,1.494786,1.494678
533493,2005,,0.8475649,0.8475649
533493,2006,,3.807042,3.807042
533493,2007,,3.335074,3.335074
533493,2008,,0.8056425,0.8056425
533493,2009,,-5.223765,-5.223765
533493,2010,,3.786477,3.786477
533493,2011,,3.344833,3.344833
533493,2012,0.013534,0.8923269,0.8923269
533493,2013,0.012966,0.5314357,0.5314357
533493,2014,,1.744751,-0.8668542
533493,2015,,1.953805,-1.751212
533493,2016,,1.777671,0.3236178
533493,2017,,1.697906,1.716037
533493,2018,,1.790401,1.769894
533493,2019,,1.601768,1.604487
533493,2020,,1.494786,1.494678
533513,2005,,0.8475649,0.8475649
533513,2006,,3.807042,3.807042
533513,2007,,3.335074,3.335074
533513,2008,,0.8056425,0.8056425
533513,2009,,-5.223765,-5.223765
533513,2010,,3.786477,3.786477
533513,2011,,3.344833,3.344833
533513,2012,,0.8923269,0.8923269
533513,2013,0.0169,0.5314357,0.5314357
533513,2014,,1.744751,-0.8668542
533513,2015,,1.953805,-1.751212
533513,2016,,1.777671,0.3236178
533513,2017,,1.697906,1.716037
533513,2018,,1.790401,1.769894
533513,2019,,1.601768,1.604487
533513,2020,,1.494786,1.494678
533669,2005,,0.8475649,0.8475649
533669,2006,,3.807042,3.807042
533669,2007,,3.335074,3.335074
533669,2008,,0.8056425,0.8056425
533669,2009,,-5.223765,-5.223765
533669,2010,,3.786477,3.786477
533669,2011,,3.344833,3.344833
533669,2012,0.0203,0.8923269,0.8923269
533669,2013,0.004001,0.5314357,0.5314357
533669,2014,,1.744751,-0.8668542
533669,2015,,1.953805,-1.751212
533669,2016,,1.777671,0.3236178
533669,2017,,1.697906,1.716037
533669,2018,,1.790401,1.769894
533669,2019,,1.601768,1.604487
533669,2020,,1.494786,1.494678
533726,2005,,0.8475649,0.8475649
533726,2006,,3.807042,3.807042
533726,2007,,3.335074,3.335074
533726,2008,,0.8056425,0.8056425
533726,2009,,-5.223765,-5.223765
533726,2010,,3.786477,3.786477
533726,2011,,3.344833,3.344833
533726,2012,0.002857,0.8923269,0.8923269
533726,2013,0.0047,0.5314357,0.5314357
533726,2014,,1.744751,-0.8668542
533726,2015,,1.953805,-1.751212
533726,2016,,1.777671,0.3236178
533726,2017,,1.697906,1.716037
533726,2018,,1.790401,1.769894
533726,2019,,1.601768,1.604487
533726,2020,,1.494786,1.494678
533729,2005,,0.8475649,0.8475649
533729,2006,,3.807042,3.807042
533729,2007,,3.335074,3.335074
533729,2008,,0.8056425,0.8056425
533729,2009,,-5.223765,-5.223765
533729,2010,,3.786477,3.786477
533729,2011,,3.344833,3.344833
533729,2012,0.002857,0.8923269,0.8923269
533729,2013,0.0047,0.5314357,0.5314357
533729,2014,,1.744751,-0.8668542
533729,2015,,1.953805,-1.751212
533729,2016,,1.777671,0.3236178
533729,2017,,1.697906,1.716037
533729,2018,,1.790401,1.769894
533729,2019,,1.601768,1.604487
533729,2020,,1.494786,1.494678
533730,2005,,0.8475649,0.8475649
533730,2006,,3.807042,3.807042
533730,2007,,3.335074,3.335074
533730,2008,,0.8056425,0.8056425
533730,2009,,-5.223765,-5.223765
533730,2010,,3.786477,3.786477
533730,2011,,3.344833,3.344833
533730,2012,0.002857,0.8923269,0.8923269
533730,2013,0.0047,0.5314357,0.5314357
533730,2014,,1.744751,-0.8668542
533730,2015,,1.953805,-1.751212
533730,2016,,1.777671,0.3236178
533730,2017,,1.697906,1.716037
533730,2018,,1.790401,1.769894
533730,2019,,1.601768,1.604487
533730,2020,,1.494786,1.494678
533731,2005,,0.8475649,0.8475649
533731,2006,,3.807042,3.807042
533731,2007,,3.335074,3.335074
533731,2008,,0.8056425,0.8056425
533731,2009,,-5.223765,-5.223765
533731,2010,,3.786477,3.786477
533731,2011,,3.344833,3.344833
533731,2012,0.002857,0.8923269,0.8923269
533731,2013,0.0047,0.5314357,0.5314357
533731,2014,,1.744751,-0.8668542
533731,2015,,1.953805,-1.751212
533731,2016,,1.777671,0.3236178
533731,2017,,1.697906,1.716037
533731,2018,,1.790401,1.769894
533731,2019,,1.601768,1.604487
533731,2020,,1.494786,1.494678
534114,2005,,0.8475649,0.8475649
534114,2006,,3.807042,3.807042
534114,2007,,3.335074,3.335074
534114,2008,,0.8056425,0.8056425
534114,2009,,-5.223765,-5.223765
534114,2010,,3.786477,3.786477
534114,2011,,3.344833,3.344833
534114,2012,,0.8923269,0.8923269
534114,2013,0.0074,0.5314357,0.5314357
534114,2014,,1.744751,-0.8668542
534114,2015,,1.953805,-1.751212
534114,2016,,1.777671,0.3236178
534114,2017,,1.697906,1.716037
534114,2018,,1.790401,1.769894
534114,2019,,1.601768,1.604487
534114,2020,,1.494786,1.494678
534395,2005,,0.8475649,0.8475649
534395,2006,,3.807042,3.807042
534395,2007,,3.335074,3.335074
534395,2008,,0.8056425,0.8056425
534395,2009,,-5.223765,-5.223765
534395,2010,,3.786477,3.786477
534395,2011,,3.344833,3.344833
534395,2012,0.002857,0.8923269,0.8923269
534395,2013,0.0047,0.5314357,0.5314357
534395,2014,,1.744751,-0.8668542
534395,2015,,1.953805,-1.751212
534395,2016,,1.777671,0.3236178
534395,2017,,1.697906,1.716037
534395,2018,,1.790401,1.769894
534395,2019,,1.601768,1.604487
534395,2020,,1.494786,1.494678
534400,2005,,0.8475649,0.8475649
534400,2006,,3.807042,3.807042
534400,2007,,3.335074,3.335074
534400,2008,,0.8056425,0.8056425
534400,2009,,-5.223765,-5.223765
534400,2010,,3.786477,3.786477
534400,2011,,3.344833,3.344833
534400,2012,0.004614,0.8923269,0.8923269
534457,2005,,0.8475649,0.8475649
534457,2006,,3.807042,3.807042
534457,2007,,3.335074,3.335074
534457,2008,,0.8056425,0.8056425
534457,2009,,-5.223765,-5.223765
534457,2010,,3.786477,3.786477
534457,2011,,3.344833,3.344833
534457,2012,0.000977,0.8923269,0.8923269
534457,2013,0.001368,0.5314357,0.5314357
534457,2014,,1.744751,-0.8668542
534457,2015,,1.953805,-1.751212
534457,2016,,1.777671,0.3236178
534457,2017,,1.697906,1.716037
534457,2018,,1.790401,1.769894
534457,2019,,1.601768,1.604487
534457,2020,,1.494786,1.494678
534707,2005,,0.8475649,0.8475649
534707,2006,,3.807042,3.807042
534707,2007,,3.335074,3.335074
534707,2008,,0.8056425,0.8056425
534707,2009,,-5.223765,-5.223765
534707,2010,,3.786477,3.786477
534707,2011,,3.344833,3.344833
534707,2012,,0.8923269,0.8923269
534707,2013,0.0034,0.5314357,0.5314357
534707,2014,,1.744751,-0.8668542
534707,2015,,1.953805,-1.751212
534707,2016,,1.777671,0.3236178
534707,2017,,1.697906,1.716037
534707,2018,,1.790401,1.769894
534707,2019,,1.601768,1.604487
534707,2020,,1.494786,1.494678
534763,2005,,0.8475649,0.8475649
534763,2006,,3.807042,3.807042
534763,2007,,3.335074,3.335074
534763,2008,,0.8056425,0.8056425
534763,2009,,-5.223765,-5.223765
534763,2010,,3.786477,3.786477
534763,2011,,3.344833,3.344833
534763,2012,,0.8923269,0.8923269
534763,2013,0.0169,0.5314357,0.5314357
534763,2014,,1.744751,-0.8668542
534763,2015,,1.953805,-1.751212
534763,2016,,1.777671,0.3236178
534763,2017,,1.697906,1.716037
534763,2018,,1.790401,1.769894
534763,2019,,1.601768,1.604487
534763,2020,,1.494786,1.494678
534927,2005,,0.8475649,0.8475649
534927,2006,,3.807042,3.807042
534927,2007,,3.335074,3.335074
534927,2008,,0.8056425,0.8056425
534927,2009,,-5.223765,-5.223765
534927,2010,,3.786477,3.786477
534927,2011,,3.344833,3.344833
534927,2012,,0.8923269,0.8923269
534927,2013,0.001685,0.5314357,0.5314357
534927,2014,,1.744751,-0.8668542
534927,2015,,1.953805,-1.751212
534927,2016,,1.777671,0.3236178
534927,2017,,1.697906,1.716037
534927,2018,,1.790401,1.769894
534927,2019,,1.601768,1.604487
534927,2020,,1.494786,1.494678
535372,2005,,0.8475649,0.8475649
535372,2006,,3.807042,3.807042
535372,2007,,3.335074,3.335074
535372,2008,,0.8056425,0.8056425
535372,2009,,-5.223765,-5.223765
535372,2010,,3.786477,3.786477
535372,2011,,3.344833,3.344833
535372,2012,,0.8923269,0.8923269
535372,2013,0.0259,0.5314357,0.5314357
535372,2014,,1.744751,-0.8668542
535372,2015,,1.953805,-1.751212
535372,2016,,1.777671,0.3236178
535372,2017,,1.697906,1.716037
535372,2018,,1.790401,1.769894
535372,2019,,1.601768,1.604487
535372,2020,,1.494786,1.494678
535373,2005,,0.8475649,0.8475649
535373,2006,,3.807042,3.807042
535373,2007,,3.335074,3.335074
535373,2008,,0.8056425,0.8056425
535373,2009,,-5.223765,-5.223765
535373,2010,,3.786477,3.786477
535373,2011,,3.344833,3.344833
535373,2012,,0.8923269,0.8923269
535373,2013,0.029095,0.5314357,0.5314357
535373,2014,,1.744751,-0.8668542
535373,2015,,1.953805,-1.751212
535373,2016,,1.777671,0.3236178
535373,2017,,1.697906,1.716037
535373,2018,,1.790401,1.769894
535373,2019,,1.601768,1.604487
535373,2020,,1.494786,1.494678
535394,2005,,0.8475649,0.8475649
535394,2006,,3.807042,3.807042
535394,2007,,3.335074,3.335074
535394,2008,,0.8056425,0.8056425
535394,2009,,-5.223765,-5.223765
535394,2010,,3.786477,3.786477
535394,2011,,3.344833,3.344833
535394,2012,0.004746,0.8923269,0.8923269
535394,2013,0.002001,0.5314357,0.5314357
535394,2014,,1.744751,-0.8668542
535394,2015,,1.953805,-1.751212
535394,2016,,1.777671,0.3236178
535394,2017,,1.697906,1.716037
535394,2018,,1.790401,1.769894
535394,2019,,1.601768,1.604487
535394,2020,,1.494786,1.494678
535395,2005,,0.8475649,0.8475649
535395,2006,,3.807042,3.807042
535395,2007,,3.335074,3.335074
535395,2008,,0.8056425,0.8056425
535395,2009,,-5.223765,-5.223765
535395,2010,,3.786477,3.786477
535395,2011,,3.344833,3.344833
535395,2012,0.004746,0.8923269,0.8923269
535395,2013,0.002001,0.5314357,0.5314357
535395,2014,,1.744751,-0.8668542
535395,2015,,1.953805,-1.751212
535395,2016,,1.777671,0.3236178
535395,2017,,1.697906,1.716037
535395,2018,,1.790401,1.769894
535395,2019,,1.601768,1.604487
535395,2020,,1.494786,1.494678
535396,2005,,0.8475649,0.8475649
535396,2006,,3.807042,3.807042
535396,2007,,3.335074,3.335074
535396,2008,,0.8056425,0.8056425
535396,2009,,-5.223765,-5.223765
535396,2010,,3.786477,3.786477
535396,2011,,3.344833,3.344833
535396,2012,0.004746,0.8923269,0.8923269
535396,2013,0.002001,0.5314357,0.5314357
535396,2014,,1.744751,-0.8668542
535396,2015,,1.953805,-1.751212
535396,2016,,1.777671,0.3236178
535396,2017,,1.697906,1.716037
535396,2018,,1.790401,1.769894
535396,2019,,1.601768,1.604487
535396,2020,,1.494786,1.494678
535399,2005,,0.8475649,0.8475649
535399,2006,,3.807042,3.807042
535399,2007,,3.335074,3.335074
535399,2008,,0.8056425,0.8056425
535399,2009,,-5.223765,-5.223765
535399,2010,,3.786477,3.786477
535399,2011,,3.344833,3.344833
535399,2012,0.004746,0.8923269,0.8923269
535399,2013,0.002001,0.5314357,0.5314357
535399,2014,,1.744751,-0.8668542
535399,2015,,1.953805,-1.751212
535399,2016,,1.777671,0.3236178
535399,2017,,1.697906,1.716037
535399,2018,,1.790401,1.769894
535399,2019,,1.601768,1.604487
535399,2020,,1.494786,1.494678
535400,2005,,0.8475649,0.8475649
535400,2006,,3.807042,3.807042
535400,2007,,3.335074,3.335074
535400,2008,,0.8056425,0.8056425
535400,2009,,-5.223765,-5.223765
535400,2010,,3.786477,3.786477
535400,2011,,3.344833,3.344833
535400,2012,0.004746,0.8923269,0.8923269
535400,2013,0.002001,0.5314357,0.5314357
535400,2014,,1.744751,-0.8668542
535400,2015,,1.953805,-1.751212
535400,2016,,1.777671,0.3236178
535400,2017,,1.697906,1.716037
535400,2018,,1.790401,1.769894
535400,2019,,1.601768,1.604487
535400,2020,,1.494786,1.494678
535401,2005,,0.8475649,0.8475649
535401,2006,,3.807042,3.807042
535401,2007,,3.335074,3.335074
